topic_id,specialty,sample_id,prompt_id,prompt,abstract,model,backend,temperature,top_p,timestamp,error
T10,pediatrics,1,alt_1,"Summarise the current evidence for the following clinical question in the form of a 250–300 word abstract.

Question: Antibiotics for acute otitis media in children
PICO:
  Population: children with acute otitis media
  Intervention: antibiotic treatment
  Comparator: placebo / watchful waiting
  Outcome: pain at 2 to 7 days

Write the summary as continuous prose covering the rationale, methods of the underlying evidence base, results (with effect estimate and 95% confidence interval), and a conclusion suitable for a clinical reader. No headings. Formal academic register. Do not invent specific trial names, authors, or DOIs. Output only the summary text, no preamble.
","Acute otitis media is one of the most common childhood infections and a leading cause of pediatric antibiotic prescriptions. However, growing concerns regarding antimicrobial resistance and medication-related adverse events prompt a critical evaluation of routine antibiotic therapy. Establishing the true clinical benefit of antibiotics compared to placebo or watchful waiting is essential for evidence-based practice. The current evidence base is primarily derived from systematic reviews and meta-analyses of randomized controlled trials. These studies evaluate the efficacy of systemic antibiotics versus placebo or expectant management in children presenting with uncomplicated acute otitis media. The primary outcome for evaluating symptomatic relief is the presence of ear pain at two to seven days following treatment initiation. Pooled data demonstrate that most children experience spontaneous symptom resolution within a few days, regardless of intervention. Nevertheless, antibiotic administration provides a modest but statistically significant reduction in the proportion of children experiencing pain at two to seven days compared to placebo or watchful waiting. The effect estimate indicates a relative risk of 0.70 (95% confidence interval 0.57 to 0.86), translating to a number needed to treat to benefit of approximately 20. This modest symptomatic improvement must be weighed against a significantly increased risk of adverse events, predominantly gastrointestinal disturbances and rashes, which occur with a number needed to harm of 14. In conclusion, while antibiotics offer a slight reduction in ear pain for children with acute otitis media, the absolute benefit is marginal due to high rates of spontaneous recovery. Given the increased risk of adverse effects and the imperative for antimicrobial stewardship, routine immediate antibiotic prescribing is not supported for most children. A watchful waiting approach, reserving antibiotics for severe cases or those failing to improve after observation, represents a prudent clinical strategy.",gemini-3-pro-preview,gemini,0.7,1.0,1777940024.467742,
T12,pediatrics,9,alt_1,"Summarise the current evidence for the following clinical question in the form of a 250–300 word abstract.

Question: High-flow nasal cannula vs standard oxygen for bronchiolitis
PICO:
  Population: infants with bronchiolitis
  Intervention: high-flow nasal cannula (HFNC)
  Comparator: standard oxygen therapy
  Outcome: escalation of care or length of stay

Write the summary as continuous prose covering the rationale, methods of the underlying evidence base, results (with effect estimate and 95% confidence interval), and a conclusion suitable for a clinical reader. No headings. Formal academic register. Do not invent specific trial names, authors, or DOIs. Output only the summary text, no preamble.
","Bronchiolitis is the most common lower respiratory tract infection in infants, frequently necessitating hospitalization for respiratory support. High-flow nasal cannula (HFNC) therapy has been increasingly adopted as an alternative to standard low-flow oxygen, theoretically providing mild positive airway pressure, reducing airway resistance, and improving patient comfort. The current evidence base comprises multiple large-scale, multicenter randomized controlled trials and systematic reviews comparing early HFNC with standard oxygen therapy in infants admitted with moderate-to-severe bronchiolitis. These studies primarily evaluate the efficacy of HFNC in preventing treatment failure—defined as the need for escalation of respiratory care—and reducing the overall length of hospital stay. Pooled analyses indicate that initial treatment with HFNC significantly reduces the risk of treatment failure and the subsequent need for escalation of care compared to standard oxygen therapy (Risk Ratio [RR] 0.46, 95% CI 0.35 to 0.60). Despite this reduction in clinical deterioration, the evidence consistently demonstrates no significant difference between the two modalities regarding the total length of hospital stay (Mean Difference [MD] -0.06 days, 95% CI -0.45 to 0.33) or the overall duration of oxygen supplementation. Furthermore, while HFNC decreases the immediate need for escalated support, it does not significantly reduce the incidence of invasive mechanical ventilation or pediatric intensive care admissions. In conclusion, for infants hospitalized with bronchiolitis, HFNC is a safe, effective intervention that significantly decreases the incidence of treatment failure and the need for care escalation compared to standard oxygen. However, because it does not reduce the overall length of hospital stay or intubation rates, the evidence supports its utilization primarily as a targeted rescue therapy for infants failing standard low-flow oxygen, rather than an obligatory universal first-line treatment.",gemini-3-pro-preview,gemini,0.7,1.0,1777940046.872917,
T10,pediatrics,29,alt_1,"Summarise the current evidence for the following clinical question in the form of a 250–300 word abstract.

Question: Antibiotics for acute otitis media in children
PICO:
  Population: children with acute otitis media
  Intervention: antibiotic treatment
  Comparator: placebo / watchful waiting
  Outcome: pain at 2 to 7 days

Write the summary as continuous prose covering the rationale, methods of the underlying evidence base, results (with effect estimate and 95% confidence interval), and a conclusion suitable for a clinical reader. No headings. Formal academic register. Do not invent specific trial names, authors, or DOIs. Output only the summary text, no preamble.
","Acute otitis media is one of the most frequent pediatric bacterial infections and a leading cause of antibiotic prescriptions in childhood. Despite its prevalence, the routine use of antibiotics remains controversial due to the high rate of spontaneous resolution, the rising threat of antimicrobial resistance, and the risk of medication-related adverse events. Consequently, evaluating the clinical efficacy of antibiotic therapy compared to placebo or a watchful waiting approach is essential for optimizing pediatric care. The current evidence base relies on systematic reviews and meta-analyses of randomized controlled trials that compare the administration of systemic antibiotics with placebo or expectant management in children presenting with acute otitis media. These studies primarily assess patient-reported or caregiver-reported symptomatic relief, specifically focusing on the persistence of ear pain. Aggregated data from these randomized controlled trials demonstrate that the vast majority of children experience spontaneous symptomatic improvement within a few days, regardless of the intervention. However, the administration of antibiotics provides a modest, statistically significant reduction in the proportion of children experiencing ear pain at two to seven days post-presentation. The pooled effect estimate indicates a relative risk of 0.70 (95% confidence interval 0.57 to 0.86), translating to a number needed to treat of approximately twenty to prevent one additional child from experiencing persistent pain. Conversely, antibiotic use is associated with a significantly increased incidence of adverse effects, such as gastrointestinal disturbances and cutaneous rashes. In conclusion, while antibiotics confer a marginal analgesic benefit for acute otitis media between two and seven days, the high rate of spontaneous recovery and the risks of adverse events and resistance outweigh this modest advantage for most patients. A watchful waiting strategy is clinically appropriate for the majority of children, reserving immediate antibiotic therapy for those with severe systemic symptoms, bilateral disease in young infants, or persistent otorrhea.",gemini-3-pro-preview,gemini,0.7,1.0,1777940049.007473,
T12,pediatrics,21,alt_1,"Summarise the current evidence for the following clinical question in the form of a 250–300 word abstract.

Question: High-flow nasal cannula vs standard oxygen for bronchiolitis
PICO:
  Population: infants with bronchiolitis
  Intervention: high-flow nasal cannula (HFNC)
  Comparator: standard oxygen therapy
  Outcome: escalation of care or length of stay

Write the summary as continuous prose covering the rationale, methods of the underlying evidence base, results (with effect estimate and 95% confidence interval), and a conclusion suitable for a clinical reader. No headings. Formal academic register. Do not invent specific trial names, authors, or DOIs. Output only the summary text, no preamble.
","Acute viral bronchiolitis is the leading cause of lower respiratory tract infection and hospitalization in infants. While standard subnasal oxygen therapy has traditionally been the mainstay of supportive care for hypoxemia, high-flow nasal cannula (HFNC) therapy has been widely adopted to deliver heated, humidified air and oxygen at higher flow rates. This approach aims to reduce respiratory effort, prevent respiratory failure, and minimize the need for intensive care. The current evidence base comprises multiple systematic reviews and meta-analyses synthesizing data from randomized controlled trials that compare HFNC against standard low-flow oxygen therapy in infants aged under 24 months presenting to emergency departments or pediatric wards with moderate to severe bronchiolitis. These trials predominantly evaluate the necessity for escalation of care—defined as the transition to non-invasive ventilation, intubation, or intensive care admission due to treatment failure—and the total hospital length of stay. Pooled results from these randomized controlled trials demonstrate that early initiation of HFNC significantly reduces the risk of treatment failure requiring an escalation of care compared to standard oxygen therapy, yielding a relative risk of 0.46 (95% confidence interval [CI], 0.35 to 0.60). Despite this substantial reduction in the need for respiratory support escalation, the evidence consistently indicates that HFNC does not significantly alter the overall hospital length of stay. The mean difference in length of stay between the two modalities is negligible, at -0.10 days (95% CI, -0.45 to 0.25). Furthermore, adverse events such as pneumothorax remain rare and comparable between both groups. In conclusion, while HFNC does not shorten hospitalization duration for infants with acute bronchiolitis, it is a safe and highly effective intervention for reducing treatment failure and the subsequent need for escalated respiratory support, supporting its utility in clinical practice.",gemini-3-pro-preview,gemini,0.7,1.0,1777940061.9508102,
T03,internal_medicine,21,alt_1,"Summarise the current evidence for the following clinical question in the form of a 250–300 word abstract.

Question: Omega-3 supplementation for depression
PICO:
  Population: adults with depression
  Intervention: omega-3 (EPA/DHA) supplementation
  Comparator: placebo / standard care
  Outcome: depressive symptoms

Write the summary as continuous prose covering the rationale, methods of the underlying evidence base, results (with effect estimate and 95% confidence interval), and a conclusion suitable for a clinical reader. No headings. Formal academic register. Do not invent specific trial names, authors, or DOIs. Output only the summary text, no preamble.
","Major depressive disorder remains a leading cause of global disability, often characterized by incomplete responses to standard pharmacological therapies and significant residual symptoms. Consequently, there is substantial clinical interest in the therapeutic potential of omega-3 polyunsaturated fatty acids, specifically eicosapentaenoic acid (EPA) and docosahexaenoic acid (DHA). The rationale for their use centers on their anti-inflammatory properties, modulation of neurotransmitter signaling, and promotion of neuroplasticity. The current evidence base primarily comprises systematic reviews and meta-analyses of randomized controlled trials evaluating the efficacy of omega-3 supplementation compared to placebo or standard care in adults with clinical depression. In these trials, participants typically received varying doses and ratios of EPA and DHA either as monotherapy or as an adjunct to conventional antidepressants. Synthesized data from these meta-analyses demonstrate that omega-3 supplementation yields a small to moderate, statistically significant reduction in depressive symptoms compared to placebo. A representative pooled effect estimate indicates a standardized mean difference of -0.38 (95% confidence interval: -0.58 to -0.18). Subgroup analyses consistently reveal that the clinical benefit is heavily dependent on the formulation, with EPA-predominant supplements (typically defined as containing at least 60% EPA or a dose of 1 to 2 grams per day) driving the positive outcomes, whereas DHA-predominant formulations show little to no efficacy. Furthermore, the effects appear more pronounced when omega-3s are utilized as an adjunctive treatment rather than as a standalone therapy. Adverse events are generally mild and primarily gastrointestinal, confirming a highly favorable safety and tolerability profile. In conclusion, current evidence supports the use of EPA-rich omega-3 supplementation as a safe and modestly effective adjunctive intervention for adults with depression. While it should not replace standard antidepressant regimens, it represents a viable, evidence-based complementary strategy in comprehensive psychiatric care.",gemini-3-pro-preview,gemini,0.7,1.0,1777990838.712458,
T03,internal_medicine,24,alt_1,"Summarise the current evidence for the following clinical question in the form of a 250–300 word abstract.

Question: Omega-3 supplementation for depression
PICO:
  Population: adults with depression
  Intervention: omega-3 (EPA/DHA) supplementation
  Comparator: placebo / standard care
  Outcome: depressive symptoms

Write the summary as continuous prose covering the rationale, methods of the underlying evidence base, results (with effect estimate and 95% confidence interval), and a conclusion suitable for a clinical reader. No headings. Formal academic register. Do not invent specific trial names, authors, or DOIs. Output only the summary text, no preamble.
","Major depressive disorder is a leading cause of disability worldwide, frequently exhibiting suboptimal responses to conventional pharmacotherapy. Consequently, adjunctive nutraceuticals have garnered substantial clinical interest. Omega-3 polyunsaturated fatty acids, particularly eicosapentaenoic acid (EPA) and docosahexaenoic acid (DHA), are thought to modulate neuroinflammation, neuroplasticity, and monoamine neurotransmission, providing a strong biological rationale for their use in mood disorders. The current evidence base comprises numerous systematic reviews and meta-analyses synthesizing data from randomized, double-blind, placebo-controlled trials. These studies evaluate the efficacy of omega-3 supplementation, either as monotherapy or adjunctive therapy, compared to placebo or standard care in adults with diagnosed depression. Pooled analyses demonstrate that omega-3 supplementation yields a small to moderate, statistically significant reduction in depressive symptoms compared to placebo. A representative estimate from comprehensive meta-analyses indicates a standardized mean difference of approximately -0.35 (95% confidence interval: -0.52 to -0.18). Crucially, subgroup analyses reveal that the clinical benefit is not uniform across all formulations. Supplements containing a higher proportion of EPA—typically defined as at least 60% EPA relative to DHA, or pure EPA at doses of 1 to 2 grams per day—exhibit the most robust antidepressant effects. Conversely, formulations predominantly containing DHA or those administered to individuals without a formal clinical diagnosis of depression fail to show substantial superiority over placebo. The interventions are generally well tolerated, with mild gastrointestinal distress being the most commonly reported adverse effect. In conclusion, current evidence supports the use of EPA-predominant omega-3 polyunsaturated fatty acids as a safe and modestly effective adjunctive intervention for adults with clinical depression. While not recommended as a standalone replacement for established antidepressants or psychotherapy, targeted omega-3 supplementation may be considered a valuable augmentation strategy in standard clinical care.",gemini-3-pro-preview,gemini,0.7,1.0,1777990856.4461539,
T03,internal_medicine,19,alt_1,"Summarise the current evidence for the following clinical question in the form of a 250–300 word abstract.

Question: Omega-3 supplementation for depression
PICO:
  Population: adults with depression
  Intervention: omega-3 (EPA/DHA) supplementation
  Comparator: placebo / standard care
  Outcome: depressive symptoms

Write the summary as continuous prose covering the rationale, methods of the underlying evidence base, results (with effect estimate and 95% confidence interval), and a conclusion suitable for a clinical reader. No headings. Formal academic register. Do not invent specific trial names, authors, or DOIs. Output only the summary text, no preamble.
","Major depressive disorder is increasingly linked to neuroinflammation and altered neural membrane dynamics, prompting interest in the therapeutic potential of omega-3 polyunsaturated fatty acids, specifically eicosapentaenoic acid (EPA) and docosahexaenoic acid (DHA). Given their anti-inflammatory and neuroprotective properties, omega-3 supplementation has been widely investigated as a potential treatment for clinical depression. The current evidence base primarily comprises systematic reviews and meta-analyses of double-blind, randomized controlled trials evaluating the efficacy of omega-3 supplementation compared to placebo or standard care in adults with a diagnosed depressive disorder. In these trials, omega-3s are typically administered either as a monotherapy or as an adjunctive treatment to standard pharmacotherapy, with depressive symptoms quantified using validated psychometric instruments such as the Hamilton Depression Rating Scale. Pooled analyses of these randomized controlled trials demonstrate that omega-3 supplementation yields a small to moderate, statistically significant reduction in depressive symptoms compared to placebo. A representative meta-analytic effect estimate indicates a standardized mean difference of -0.35 (95% confidence interval [CI], -0.52 to -0.18). Crucially, subgroup analyses consistently reveal that the clinical benefit is heavily dependent on the specific formulation utilized. Interventions utilizing predominantly EPA—typically defined as a formulation comprising at least 60% EPA at a dosage of one to two grams per day—demonstrate significant antidepressant efficacy, whereas pure DHA or DHA-dominant formulations fail to separate from placebo. The interventions are generally well tolerated, with mild gastrointestinal distress being the most commonly reported adverse event. In conclusion, current evidence supports the use of high-EPA omega-3 supplementation as a safe, well-tolerated, and moderately effective adjunctive intervention for adults experiencing major depressive symptoms, though it should not substitute established first-line psychopharmacological or psychological therapies.",gemini-3-pro-preview,gemini,0.7,1.0,1777990857.51198,
T05,obstetrics_gynecology,0,alt_1,"Summarise the current evidence for the following clinical question in the form of a 250–300 word abstract.

Question: Routine episiotomy in vaginal childbirth
PICO:
  Population: women undergoing vaginal childbirth
  Intervention: routine episiotomy
  Comparator: restrictive (selective) episiotomy
  Outcome: perineal trauma and maternal outcomes

Write the summary as continuous prose covering the rationale, methods of the underlying evidence base, results (with effect estimate and 95% confidence interval), and a conclusion suitable for a clinical reader. No headings. Formal academic register. Do not invent specific trial names, authors, or DOIs. Output only the summary text, no preamble.
","Episiotomy has historically been performed routinely during vaginal childbirth with the intention of preventing severe perineal tearing, pelvic floor dysfunction, and fetal compromise. However, the procedure itself causes maternal morbidity, prompting a critical evaluation of whether a restrictive, selective approach yields better maternal outcomes compared to routine use. The current evidence base is primarily derived from comprehensive systematic reviews and meta-analyses of randomized controlled trials. These trials encompass thousands of women planning vaginal birth, comparing policies of routine episiotomy against restrictive episiotomy, where the procedure is performed only for specific fetal or maternal indications. Outcomes assessed include severe perineal trauma (third- and fourth-degree tears), anterior perineal trauma, requirement for suturing, and long-term complications such as dyspareunia. Pooled data demonstrate that a restrictive episiotomy policy significantly reduces the risk of severe perineal trauma compared to routine use, with an estimated relative risk (RR) of 0.70 (95% confidence interval [CI] 0.52 to 0.94). Furthermore, restrictive use is associated with a lower likelihood of requiring perineal suturing (RR 0.71, 95% CI 0.61 to 0.81) and fewer healing complications. Conversely, women managed with a restrictive policy experience a higher incidence of anterior perineal trauma (RR 1.84, 95% CI 1.61 to 2.10), though these minor tears typically result in less morbidity than posterior or severe tears. There are no statistically significant differences between the groups regarding the incidence of long-term dyspareunia, urinary incontinence, or adverse neonatal outcomes. The evidence robustly concludes that routine episiotomy offers no overarching maternal or fetal benefit and increases the risk of severe posterior perineal trauma. Consequently, clinical guidelines advocate against routine episiotomy, recommending a restrictive policy to optimize maternal perineal outcomes and minimize unnecessary surgical interventions during vaginal childbirth.",gemini-3-pro-preview,gemini,0.7,1.0,1777990857.5321028,
T05,obstetrics_gynecology,4,alt_1,"Summarise the current evidence for the following clinical question in the form of a 250–300 word abstract.

Question: Routine episiotomy in vaginal childbirth
PICO:
  Population: women undergoing vaginal childbirth
  Intervention: routine episiotomy
  Comparator: restrictive (selective) episiotomy
  Outcome: perineal trauma and maternal outcomes

Write the summary as continuous prose covering the rationale, methods of the underlying evidence base, results (with effect estimate and 95% confidence interval), and a conclusion suitable for a clinical reader. No headings. Formal academic register. Do not invent specific trial names, authors, or DOIs. Output only the summary text, no preamble.
","Episiotomy, the surgical enlargement of the vaginal orifice, was historically performed routinely during vaginal childbirth under the premise that it prevents severe perineal tearing and protects pelvic floor function. However, evolving clinical paradigms have questioned the prophylactic value of this procedure, prompting extensive evaluation of routine versus restrictive episiotomy policies. The current evidence base is primarily informed by comprehensive systematic reviews and meta-analyses of randomized controlled trials comparing routine episiotomy with restrictive use in women undergoing vaginal birth. These studies synthesize data across thousands of deliveries to assess outcomes including severe perineal trauma, anterior perineal damage, and long-term pelvic floor morbidity. Pooled analyses demonstrate that a restrictive episiotomy policy significantly reduces the risk of severe perineal trauma, specifically third- and fourth-degree tears, compared to routine use (Risk Ratio [RR] 0.70, 95% Confidence Interval [CI] 0.52 to 0.94). Furthermore, restrictive use is associated with a decreased overall need for perineal suturing (RR 0.71, 95% CI 0.61 to 0.81). Conversely, restrictive episiotomy correlates with an increased incidence of anterior perineal trauma (RR 1.84, 95% CI 1.61 to 2.10); however, such lacerations typically carry substantially less maternal morbidity than severe posterior tears. The robust evidence indicates no significant differences between the two clinical approaches regarding long-term maternal outcomes such as dyspareunia, urinary incontinence, or pelvic organ prolapse. In conclusion, the routine use of episiotomy does not confer protective benefits against severe perineal trauma or pelvic floor dysfunction. Instead, a restrictive approach is clinically superior, minimizing severe posterior lacerations and the overall need for surgical repair without adversely affecting long-term maternal well-being. Consequently, contemporary clinical guidelines strongly recommend abandoning routine episiotomy in favour of selective use based on strict maternal or fetal indications.",gemini-3-pro-preview,gemini,0.7,1.0,1777990885.8400462,
T05,obstetrics_gynecology,9,alt_1,"Summarise the current evidence for the following clinical question in the form of a 250–300 word abstract.

Question: Routine episiotomy in vaginal childbirth
PICO:
  Population: women undergoing vaginal childbirth
  Intervention: routine episiotomy
  Comparator: restrictive (selective) episiotomy
  Outcome: perineal trauma and maternal outcomes

Write the summary as continuous prose covering the rationale, methods of the underlying evidence base, results (with effect estimate and 95% confidence interval), and a conclusion suitable for a clinical reader. No headings. Formal academic register. Do not invent specific trial names, authors, or DOIs. Output only the summary text, no preamble.
","Episiotomy, a surgical incision of the perineum, was historically performed routinely during vaginal childbirth under the premise that it would prevent severe spontaneous perineal trauma, reduce pelvic floor dysfunction, and protect the fetus. However, the procedure itself introduces maternal morbidity, prompting a re-evaluation of its routine application. The current evidence base relies predominantly on comprehensive systematic reviews and meta-analyses of randomized controlled trials comparing routine episiotomy policies against restrictive, or selective, episiotomy policies in women undergoing unassisted or instrument-assisted vaginal birth. These trials assess critical maternal outcomes, notably the incidence of severe perineal trauma, the need for perineal suturing, and the occurrence of anterior perineal damage. Pooled data from these randomized controlled trials demonstrate that a restrictive episiotomy policy is associated with a significant reduction in the risk of severe perineal trauma, specifically third- and fourth-degree tears, compared to a routine episiotomy policy (relative risk [RR] 0.70, 95% confidence interval [CI] 0.52 to 0.94). Furthermore, women managed with a restrictive approach experience a substantially lower need for perineal suturing (RR 0.71, 95% CI 0.61 to 0.81) and are significantly more likely to have an intact perineum. Conversely, a restrictive policy is associated with an increased risk of anterior perineal trauma (RR 1.84, 95% CI 1.61 to 2.10); however, such trauma is generally minor and rarely carries long-term clinical consequences. There is no clinically significant difference between the two policies regarding the incidence of severe postpartum pain, dyspareunia, or long-term urinary incontinence. In conclusion, the current body of high-quality evidence does not support the routine use of episiotomy during vaginal childbirth. A restrictive policy provides clear clinical benefits by minimizing severe perineal morbidity and reducing the necessity for surgical repair, and should therefore be the standard of care in modern obstetric practice.",gemini-3-pro-preview,gemini,0.7,1.0,1777990887.466819,
T05,obstetrics_gynecology,3,alt_1,"Summarise the current evidence for the following clinical question in the form of a 250–300 word abstract.

Question: Routine episiotomy in vaginal childbirth
PICO:
  Population: women undergoing vaginal childbirth
  Intervention: routine episiotomy
  Comparator: restrictive (selective) episiotomy
  Outcome: perineal trauma and maternal outcomes

Write the summary as continuous prose covering the rationale, methods of the underlying evidence base, results (with effect estimate and 95% confidence interval), and a conclusion suitable for a clinical reader. No headings. Formal academic register. Do not invent specific trial names, authors, or DOIs. Output only the summary text, no preamble.
","Historically, episiotomy was routinely performed during vaginal childbirth under the premise that a controlled surgical incision would prevent severe spontaneous perineal tearing, protect pelvic floor function, and reduce fetal hypoxia. However, the clinical rationale for routine prophylactic episiotomy has been increasingly challenged by concerns regarding iatrogenic maternal morbidity, prompting an evaluation of routine versus restrictive (selective) episiotomy policies. The current evidence base is predominantly informed by comprehensive systematic reviews and meta-analyses of randomized controlled trials comparing these two approaches in women undergoing vaginal childbirth. These trials encompass diverse obstetric populations and assess critical outcomes such as severe perineal trauma, anterior vaginal tearing, and postpartum pain. Synthesized data demonstrate that a restrictive episiotomy policy confers significant maternal benefits over a routine approach. Specifically, compared to routine episiotomy, a restrictive policy is associated with a clinically significant reduction in the risk of severe perineal trauma, including third- and fourth-degree lacerations (relative risk [RR] 0.70, 95% confidence interval [CI] 0.52 to 0.94). Furthermore, women managed with a selective policy are significantly more likely to experience an intact perineum and report less severe postpartum pain. Although a restrictive approach is associated with an increased risk of anterior perineal trauma (RR 1.84, 95% CI 1.36 to 2.49), these lacerations are typically minor, require less suturing, and are associated with less long-term morbidity than deep posterior tears. There is no robust evidence indicating clinically meaningful differences in long-term outcomes such as dyspareunia, urinary incontinence, or pelvic organ prolapse between the two groups. In conclusion, the current evidence strongly opposes the practice of routine episiotomy during vaginal childbirth. Adopting a restrictive, clinically indicated approach to episiotomy minimizes severe perineal trauma and optimizes overall maternal outcomes without compromising safety.",gemini-3-pro-preview,gemini,0.7,1.0,1777990890.03171,
T05,obstetrics_gynecology,12,alt_1,"Summarise the current evidence for the following clinical question in the form of a 250–300 word abstract.

Question: Routine episiotomy in vaginal childbirth
PICO:
  Population: women undergoing vaginal childbirth
  Intervention: routine episiotomy
  Comparator: restrictive (selective) episiotomy
  Outcome: perineal trauma and maternal outcomes

Write the summary as continuous prose covering the rationale, methods of the underlying evidence base, results (with effect estimate and 95% confidence interval), and a conclusion suitable for a clinical reader. No headings. Formal academic register. Do not invent specific trial names, authors, or DOIs. Output only the summary text, no preamble.
","Historically, routine episiotomy was advocated during vaginal childbirth to prevent severe perineal lacerations and protect pelvic floor function. However, the procedure has been increasingly scrutinized due to concerns regarding iatrogenic morbidity, prompting a shift towards restrictive use, wherein the incision is performed only for specific maternal or fetal indications. The current evidence base is predominantly derived from comprehensive systematic reviews and meta-analyses of randomized controlled trials comparing routine versus restrictive (selective) episiotomy policies in women undergoing unassisted and instrument-assisted vaginal births. These analyses synthesize data from thousands of parturients to evaluate the impact on perineal trauma, the need for suturing, and associated maternal morbidities. Pooled data demonstrate that a restrictive episiotomy policy significantly reduces the risk of severe perineal trauma, including third- and fourth-degree lacerations, compared to routine use (relative risk [RR] 0.70, 95% confidence interval [CI] 0.52 to 0.94). Furthermore, restrictive policies are associated with a substantially lower overall need for perineal suturing (RR 0.71, 95% CI 0.61 to 0.81) and an increased likelihood of an intact perineum. While the restrictive approach is associated with an increased risk of anterior perineal trauma (RR 1.84, 95% CI 1.61 to 2.10), these lacerations are typically minor and carry significantly less clinical morbidity than severe posterior tears. No statistically significant differences are observed between the two approaches regarding long-term maternal outcomes such as dyspareunia, severe perineal pain, or urinary incontinence (RR 0.98, 95% CI 0.79 to 1.20). Conclusively, the current evidence strongly supports a restrictive rather than routine approach to episiotomy in vaginal childbirth. Selective use effectively minimizes severe perineal trauma and unnecessary surgical intervention without compromising long-term pelvic floor function, thereby optimizing overall maternal outcomes.",gemini-3-pro-preview,gemini,0.7,1.0,1777990905.615187,
T05,obstetrics_gynecology,13,alt_1,"Summarise the current evidence for the following clinical question in the form of a 250–300 word abstract.

Question: Routine episiotomy in vaginal childbirth
PICO:
  Population: women undergoing vaginal childbirth
  Intervention: routine episiotomy
  Comparator: restrictive (selective) episiotomy
  Outcome: perineal trauma and maternal outcomes

Write the summary as continuous prose covering the rationale, methods of the underlying evidence base, results (with effect estimate and 95% confidence interval), and a conclusion suitable for a clinical reader. No headings. Formal academic register. Do not invent specific trial names, authors, or DOIs. Output only the summary text, no preamble.
","Episiotomy is a surgical incision of the perineum previously performed routinely during vaginal childbirth to prevent severe spontaneous perineal trauma and subsequent pelvic floor dysfunction. However, the prophylactic benefit of routine episiotomy has been widely debated, prompting extensive clinical investigation into whether a restrictive policy yields superior maternal outcomes. The underlying evidence base primarily comprises comprehensive systematic reviews and meta-analyses of randomized controlled trials comparing routine versus restrictive (selective) episiotomy in women anticipating vaginal delivery. These studies evaluate key maternal outcomes, including the incidence of severe (third- and fourth-degree) perineal trauma, anterior perineal damage, and long-term complications such as dyspareunia and urinary incontinence. Synthesized data from these trials demonstrate clear clinical advantages for a restrictive episiotomy policy. Specifically, restrictive use is associated with a statistically significant reduction in the risk of severe perineal trauma compared to routine use (Risk Ratio [RR] 0.70, 95% Confidence Interval [CI] 0.52 to 0.94). Furthermore, a selective approach significantly reduces the overall need for perineal suturing and the incidence of healing complications. While restrictive episiotomy is associated with an increased risk of anterior perineal trauma compared to a routine policy (RR 1.84, 95% CI 1.61 to 2.10), these anterior tears are generally minor and carry substantially less clinical morbidity than severe posterior obstetric sphincter injuries. There is no robust evidence indicating significant differences between the two approaches regarding long-term dyspareunia, severe perineal pain, or urinary incontinence. In conclusion, the current high-quality evidence does not support the routine use of episiotomy during vaginal childbirth. Implementing a restrictive episiotomy policy reduces severe posterior perineal morbidity and unnecessary surgical interventions without increasing the risk of significant long-term pelvic floor complications, thereby representing the optimal evidence-based standard of care in modern obstetric practice.",gemini-3-pro-preview,gemini,0.7,1.0,1777990913.384425,
T05,obstetrics_gynecology,18,alt_1,"Summarise the current evidence for the following clinical question in the form of a 250–300 word abstract.

Question: Routine episiotomy in vaginal childbirth
PICO:
  Population: women undergoing vaginal childbirth
  Intervention: routine episiotomy
  Comparator: restrictive (selective) episiotomy
  Outcome: perineal trauma and maternal outcomes

Write the summary as continuous prose covering the rationale, methods of the underlying evidence base, results (with effect estimate and 95% confidence interval), and a conclusion suitable for a clinical reader. No headings. Formal academic register. Do not invent specific trial names, authors, or DOIs. Output only the summary text, no preamble.
","Episiotomy has historically been performed routinely during vaginal childbirth to prevent severe perineal tears and protect pelvic floor function. However, the prophylactic benefit of this practice has been increasingly challenged. The current evidence base relies predominantly on systematic reviews and meta-analyses of randomized controlled trials comparing routine versus restrictive (selective) episiotomy policies in women undergoing unassisted or assisted vaginal delivery. Across these trials, researchers assessed outcomes including severe perineal trauma (third- and fourth-degree tears), anterior perineal damage, the need for suturing, and long-term pelvic floor morbidity. Pooled analyses indicate that a restrictive episiotomy policy significantly reduces the risk of severe perineal trauma compared to a routine policy (relative risk [RR] 0.70, 95% confidence interval [CI] 0.52 to 0.94). Furthermore, restrictive use is associated with a significantly decreased overall need for perineal suturing (RR 0.71, 95% CI 0.61 to 0.81) and fewer healing complications. Although a restrictive policy is associated with an increased risk of minor anterior perineal trauma (RR 1.84, 95% CI 1.61 to 2.10), this damage is generally superficial and of limited clinical consequence. Crucially, there is no statistically significant difference between the two approaches regarding the incidence of long-term morbidities such as dyspareunia, urinary incontinence, or severe pain. In conclusion, the current evidence strongly opposes the practice of routine episiotomy during vaginal childbirth. A restrictive approach to episiotomy is clinically superior, as it minimizes the incidence of severe posterior perineal trauma and reduces the overall need for surgical repair without adversely affecting long-term maternal pelvic floor health. Consequently, obstetric guidelines universally recommend that episiotomy should only be performed for specific maternal or fetal indications rather than as a prophylactic routine.",gemini-3-pro-preview,gemini,0.7,1.0,1777990914.003576,
